"","gene_id","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","length","1_2","2_2","4_2","11_2","28_2","35_2","36_2","38_2","39_2","41_2","42_2","47_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"1869","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060898",1.12571887803246e-13,1,8,11,"eye field cell fate commitment involved in camera-type eye formation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1872","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0048568",0.0107326679939311,0.998305040109818,4,93,"embryonic organ development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1873","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0048568",0.0107326679939311,0.998305040109818,4,93,"embryonic organ development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1874","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0016055",0.00383017589363519,0.998828860807116,10,384,"Wnt signaling pathway","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1875","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0016055",0.00383017589363519,0.998828860807116,10,384,"Wnt signaling pathway","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1876","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0043049",2.1918965504747e-11,1,8,18,"otic placode formation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1877","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0043049",2.1918965504747e-11,1,8,18,"otic placode formation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1878","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0030900",3.93317542963552e-07,0.999999949733678,12,191,"forebrain development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1879","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0030900",3.93317542963552e-07,0.999999949733678,12,191,"forebrain development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1880","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0030182",0.00109614498289606,0.999695747228592,11,356,"neuron differentiation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1881","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0030182",0.00109614498289606,0.999695747228592,11,356,"neuron differentiation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1882","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0048144",3.10659727520204e-06,0.999999960613859,4,9,"fibroblast proliferation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1883","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0048144",3.10659727520204e-06,0.999999960613859,4,9,"fibroblast proliferation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1884","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0072060",0.000161549166204804,0.999996932295543,3,9,"outer medullary collecting duct development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1885","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0072060",0.000161549166204804,0.999996932295543,3,9,"outer medullary collecting duct development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1886","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0036516",0.000161549166204804,0.999996932295543,3,9,"chemoattraction of dopaminergic neuron axon","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1887","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0036516",0.000161549166204804,0.999996932295543,3,9,"chemoattraction of dopaminergic neuron axon","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1888","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0032364",0.00120164767976053,0.999946770772323,3,18,"oxygen homeostasis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1889","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0032364",0.00120164767976053,0.999946770772323,3,18,"oxygen homeostasis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1890","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0021846",0.0030714238454511,0.999803816192574,3,25,"cell proliferation in forebrain","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1891","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0021846",0.0030714238454511,0.999803816192574,3,25,"cell proliferation in forebrain","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1892","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:1902262",0.00108074151690627,0.999953541004084,3,19,"apoptotic process involved in blood vessel morphogenesis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1893","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:1902262",0.00108074151690627,0.999953541004084,3,19,"apoptotic process involved in blood vessel morphogenesis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1894","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0045879",0.00669331672616251,0.999084699092022,4,70,"negative regulation of smoothened signaling pathway","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1895","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0045879",0.00669331672616251,0.999084699092022,4,70,"negative regulation of smoothened signaling pathway","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1896","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0003338",0.000255547350261298,0.999993961821919,3,11,"metanephros morphogenesis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1897","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0003338",0.000255547350261298,0.999993961821919,3,11,"metanephros morphogenesis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1902","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060033",0.000689687560294501,0.999975010638425,3,17,"anatomical structure regression","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1903","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060033",0.000689687560294501,0.999975010638425,3,17,"anatomical structure regression","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1904","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0001944",0.0447740565472265,0.991866620861989,3,74,"vasculature development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1905","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0001944",0.0447740565472265,0.991866620861989,3,74,"vasculature development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1906","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0021871",1.01907437956113e-06,0.999999977464757,5,16,"forebrain regionalization","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1907","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0021871",1.01907437956113e-06,0.999999977464757,5,16,"forebrain regionalization","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1908","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0001654",2.16455637775801e-06,0.999999781079381,9,115,"eye development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1909","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0001654",2.16455637775801e-06,0.999999781079381,9,115,"eye development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1910","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:1904936",0.000976047073869799,0.99999161372309,2,4,"interneuron migration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1911","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:1904936",0.000976047073869799,0.99999161372309,2,4,"interneuron migration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1912","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0070654",8.32875610895398e-13,1,8,13,"sensory epithelium regeneration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1913","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0070654",8.32875610895398e-13,1,8,13,"sensory epithelium regeneration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1914","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0097402",0.0045523933599727,0.999877749034664,2,9,"neuroblast migration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1915","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0097402",0.0045523933599727,0.999877749034664,2,9,"neuroblast migration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1916","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060070",1.01194602850319e-06,0.999999907241805,9,104,"canonical Wnt signaling pathway","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1917","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060070",1.01194602850319e-06,0.999999907241805,9,104,"canonical Wnt signaling pathway","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1918","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0033564",0.0150187602967386,0.999166965076957,2,19,"anterior/posterior axon guidance","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1919","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0033564",0.0150187602967386,0.999166965076957,2,19,"anterior/posterior axon guidance","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1920","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060560",0.000256749641682124,0.999993923635561,3,11,"developmental growth involved in morphogenesis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1921","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060560",0.000256749641682124,0.999993923635561,3,11,"developmental growth involved in morphogenesis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1922","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0009948",0.000492541565655093,0.999968349369065,4,34,"anterior/posterior axis specification","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1923","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0009948",0.000492541565655093,0.999968349369065,4,34,"anterior/posterior axis specification","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1924","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0010084",0.000491366972850093,0.999997888702285,2,3,"specification of animal organ axis polarity","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1925","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0010084",0.000491366972850093,0.999997888702285,2,3,"specification of animal organ axis polarity","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1926","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0051145",0.00176908462722881,0.999908124092485,3,22,"smooth muscle cell differentiation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1927","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0051145",0.00176908462722881,0.999908124092485,3,22,"smooth muscle cell differentiation","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1928","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060428",0.00101165808079452,0.999957234335251,3,20,"lung epithelium development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1929","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060428",0.00101165808079452,0.999957234335251,3,20,"lung epithelium development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1932","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060425",0.00923662228096457,0.99910030515604,3,36,"lung morphogenesis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1933","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060425",0.00923662228096457,0.99910030515604,3,36,"lung morphogenesis","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1934","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0001764",0.0322381715988433,0.988853387079404,7,326,"neuron migration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1935","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0001764",0.0322381715988433,0.988853387079404,7,326,"neuron migration","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1936","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0021854",5.41801030562243e-09,0.999999999817219,8,33,"hypothalamus development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
"1937","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0021854",5.41801030562243e-09,0.999999999817219,8,33,"hypothalamus development","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-3.03614849820518,0.551661215619921,-5.50364682569421,3.720144317521e-08,0.000201771327421545,"MidvsHigh"
"1938","Pocillopora_acuta_HIv1_PredGene_g3583.t2","GO:0060573",0.00153172418158048,0.999980792020687,2,5,"cell fate specification involved in pattern specification","BP",1065,22,80,70,127,11,71,316,82,61,55,33,5,81.9113499723952,-1.99348090724136,0.527550330720214,-3.77875018013893,0.000157617449620316,0.0213064369685025,"CvsHigh"
