"","gene_id","19_T33_Ac_WK","24_T12_Ac_FM","25_ctl1_Ac_GF_1","27_ctl2_Ac_YG_1","31_T22_Ac_UV","35_T43_Ac_MT","37_T13_Ac_ML","38_T23_Ac_IN","41_ctl3_Ac_RN_1","45_T41_Ac_SC_1","47_T31_Ac_JB","52_T11_Ac_II","53_T21_Ac_NH","54_T42_Ac_JQ","57_T32_Ac_NM","scaffold","start","stop","length","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"6647","Acerv_evm.TU.Segkk3951_pilon.3",13,0,22,13,6,8,14,18,33,23,8,17,4,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6648","Acerv_evm.TU.Segkk3952_pilon.1",28,0,53,66,16,32,23,18,79,80,22,33,13,32,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6649","Acerv_evm.TU.Segkk3952_pilon.3",53,0,109,144,31,59,35,30,106,136,26,36,24,56,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6650","Acerv_evm.TU.Segkk3952_pilon.4",153,0,254,225,96,182,86,98,202,280,62,73,80,163,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6651","Acerv_evm.TU.Segkk3954_pilon.3",50,0,90,66,46,85,26,0,49,57,12,16,18,37,16,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6652","Acerv_evm.TU.Segkk3957_pilon.10",134,0,302,349,128,204,128,134,275,369,99,92,109,201,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6653","Acerv_evm.TU.Segkk3957_pilon.11",176,0,203,218,108,217,71,58,71,115,29,45,103,135,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6654","Acerv_evm.TU.Segkk3957_pilon.12",20,1,34,26,12,23,12,25,44,79,11,9,7,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6655","Acerv_evm.TU.Segkk3957_pilon.13",143,0,222,155,128,248,49,61,102,134,38,27,82,164,25,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6656","Acerv_evm.TU.Segkk3957_pilon.14",75,0,121,152,45,89,62,45,119,158,49,51,42,99,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6657","Acerv_evm.TU.Segkk3957_pilon.19",29,0,65,26,26,28,9,12,19,50,3,12,15,30,6,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6658","Acerv_evm.TU.Segkk3957_pilon.2",28,0,39,27,14,30,13,41,50,71,31,9,11,32,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6659","Acerv_evm.TU.Segkk3957_pilon.20",221,0,447,297,181,297,133,113,224,495,86,93,117,298,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6660","Acerv_evm.TU.Segkk3957_pilon.7",29,0,74,189,19,115,20,41,58,166,11,18,12,67,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6661","Acerv_evm.TU.Segkk3957_pilon.9",1181,0,2496,1550,808,1134,1324,529,1298,1532,351,924,417,1201,788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6662","Acerv_evm.TU.Segkk3959_pilon.10",158,1,212,168,90,179,57,42,90,170,19,30,78,142,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6663","Acerv_evm.TU.Segkk3959_pilon.17",75,0,153,140,82,79,78,80,203,309,69,67,40,120,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6664","Acerv_evm.TU.Segkk3959_pilon.20",233,0,523,586,182,315,186,280,712,835,211,316,81,292,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6665","Acerv_evm.TU.Segkk3959_pilon.22",75,0,190,71,49,71,68,50,103,150,50,81,16,79,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6666","Acerv_evm.TU.Segkk3959_pilon.4",234,0,472,397,143,289,139,94,261,447,107,146,102,323,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6667","Acerv_evm.TU.Segkk3959_pilon.7",100,0,178,175,71,134,80,63,173,207,60,51,60,122,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6668","Acerv_evm.TU.Segkk3959_pilon.8",361,0,673,645,236,398,242,280,671,856,200,176,145,366,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6669","Acerv_evm.TU.Segkk396_pilon.1",87,0,167,154,56,137,39,59,108,146,37,38,47,112,24,"Segkk396_pilon",21,9996,9975,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6670","Acerv_evm.TU.Segkk396_pilon.3",196,0,335,380,131,254,121,145,302,420,101,80,89,253,72,"Segkk396_pilon",16972,18363,1391,NA,NA,NA,NA,NA,NA,NA
"6671","Acerv_evm.TU.Segkk3960_pilon.1",208,0,504,375,232,374,153,143,377,846,154,83,130,327,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6672","Acerv_evm.TU.Segkk3960_pilon.4",197,0,454,382,172,300,155,175,507,590,146,167,107,313,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6673","Acerv_evm.TU.Segkk3960_pilon.5",155,0,336,187,91,201,74,101,162,330,63,36,59,176,40,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6674","Acerv_evm.TU.Segkk3961_pilon.10",522,24,1083,796,352,700,304,434,562,1118,247,217,303,669,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6675","Acerv_evm.TU.Segkk3961_pilon.14",186,0,396,383,104,197,118,124,403,597,115,118,70,205,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6676","Acerv_evm.TU.Segkk3961_pilon.16",507,38,901,955,396,641,361,389,629,611,221,267,319,524,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6677","Acerv_evm.TU.Segkk3961_pilon.18",189,0,374,432,127,204,123,183,681,674,171,188,96,205,92,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6678","Acerv_evm.TU.Segkk3961_pilon.20",123,20,249,224,96,156,80,100,207,260,76,51,62,146,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6679","Acerv_evm.TU.Segkk3961_pilon.22",182,20,270,451,117,242,101,134,235,394,118,133,71,181,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6680","Acerv_evm.TU.Segkk3961_pilon.23",25,7,46,55,10,32,17,15,25,29,8,8,9,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6681","Acerv_evm.TU.Segkk3961_pilon.27",433,0,635,1490,532,973,276,263,815,661,463,196,196,314,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6682","Acerv_evm.TU.Segkk3961_pilon.3",9,10,23,36,6,8,10,15,19,10,20,15,4,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6683","Acerv_evm.TU.Segkk3961_pilon.30",57,13,90,98,41,63,60,44,108,113,37,59,20,59,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6684","Acerv_evm.TU.Segkk3962_pilon.1",98,0,217,206,77,131,79,92,278,373,83,130,48,149,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6685","Acerv_evm.TU.Segkk3962_pilon.10",60,0,153,124,56,89,28,46,74,129,26,34,31,77,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6686","Acerv_evm.TU.Segkk3962_pilon.4",211,0,335,363,130,220,136,183,557,587,136,165,86,215,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6687","Acerv_evm.TU.Segkk3962_pilon.6",145,0,310,307,107,165,108,118,283,380,79,85,56,182,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6688","Acerv_evm.TU.Segkk3962_pilon.8",127,0,195,215,94,133,75,105,239,330,68,95,59,130,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6689","Acerv_evm.TU.Segkk3965_pilon.7",28,0,39,144,51,100,22,30,65,57,33,41,38,38,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6690","Acerv_evm.TU.Segkk3965_pilon.8",30,0,51,54,14,25,24,37,69,117,33,38,17,31,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6691","Acerv_evm.TU.Segkk3966_pilon.5",615,0,1054,929,428,843,310,306,666,976,217,203,300,644,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6692","Acerv_evm.TU.Segkk3966_pilon.7",225,0,374,342,139,284,130,150,356,513,115,92,99,244,81,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6693","Acerv_evm.TU.Segkk3966_pilon.8",1470,0,3707,2326,1118,2109,933,1413,2500,4152,890,580,848,2172,450,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6694","Acerv_evm.TU.Segkk397_pilon.4",90,0,127,136,47,112,50,75,167,183,46,37,46,71,32,"Segkk397_pilon",21608,26764,5156,NA,NA,NA,NA,NA,NA,NA
"6695","Acerv_evm.TU.Segkk397_pilon.6",603,0,1097,740,469,681,370,311,691,921,239,311,298,734,240,"Segkk397_pilon",55191,59741,4550,NA,NA,NA,NA,NA,NA,NA
"6696","Acerv_evm.TU.Segkk397_pilon.7",39,0,70,88,36,56,46,33,79,68,44,56,29,56,35,"Segkk397_pilon",61587,65811,4224,NA,NA,NA,NA,NA,NA,NA
"6697","Acerv_evm.TU.Segkk3971_pilon.19",93,20,175,95,57,103,47,74,122,206,52,45,44,108,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6698","Acerv_evm.TU.Segkk3972_pilon.2",54,0,102,77,42,64,37,36,98,125,24,23,26,69,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6699","Acerv_evm.TU.Segkk3973_pilon.14",141,0,229,254,74,143,104,146,295,335,85,148,60,166,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6700","Acerv_evm.TU.Segkk3973_pilon.16",124,0,212,223,64,105,62,17,32,16,0,77,56,132,60,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6701","Acerv_evm.TU.Segkk3973_pilon.17",40,0,178,89,29,29,29,49,70,114,17,63,29,56,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6702","Acerv_evm.TU.Segkk3973_pilon.2",303,0,580,598,175,335,170,227,446,616,138,218,145,320,107,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6703","Acerv_evm.TU.Segkk3973_pilon.4",510,0,1211,1064,373,836,347,423,738,1137,236,229,271,772,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6704","Acerv_evm.TU.Segkk3973_pilon.5",554,0,904,1045,322,576,371,524,964,1470,330,335,285,641,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6705","Acerv_evm.TU.Segkk3973_pilon.7",319,0,650,566,256,419,295,326,709,710,247,340,140,445,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6706","Acerv_evm.TU.Segkk3973_pilon.9",116,0,196,224,70,136,69,80,159,206,60,70,51,118,37,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6707","Acerv_evm.TU.Segkk3974_pilon.1",98,0,148,181,45,96,70,70,173,236,64,91,35,97,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6708","Acerv_evm.TU.Segkk3974_pilon.3",174,0,421,253,114,178,160,136,315,300,80,249,58,195,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6709","Acerv_evm.TU.Segkk3974_pilon.5",24,2,57,70,19,45,12,18,37,57,4,21,7,23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6710","Acerv_evm.TU.Segkk3976_pilon.6",15,0,19,20,9,16,13,7,17,16,10,34,11,22,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6711","Acerv_evm.TU.Segkk3977_pilon.3",135,0,227,229,81,156,80,129,201,187,69,69,74,128,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6712","Acerv_evm.TU.Segkk3977_pilon.4",38,0,89,95,40,65,40,62,72,80,31,16,27,44,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6713","Acerv_evm.TU.Segkk3977_pilon.6",26,0,60,102,23,65,13,37,65,64,22,6,18,22,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6714","Acerv_evm.TU.Segkk3979_pilon.12",71,0,127,135,42,82,36,52,133,154,39,46,27,73,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6715","Acerv_evm.TU.Segkk3979_pilon.13",421,0,751,753,308,481,267,349,736,970,250,259,221,522,160,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6716","Acerv_evm.TU.Segkk3979_pilon.19",310,0,587,550,150,250,198,262,632,713,150,239,115,218,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6717","Acerv_evm.TU.Segkk3979_pilon.25",122,0,267,251,138,183,101,122,239,302,73,54,96,201,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6718","Acerv_evm.TU.Segkk3979_pilon.28",329,0,654,527,236,406,145,139,328,469,85,154,146,309,96,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6719","Acerv_evm.TU.Segkk3979_pilon.3",453,1,1207,902,440,748,373,521,1073,1446,361,349,279,593,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6720","Acerv_evm.TU.Segkk3979_pilon.30",29,0,100,41,21,22,31,14,41,27,10,44,13,42,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6721","Acerv_evm.TU.Segkk3979_pilon.32",152,0,235,288,121,228,86,80,185,255,63,57,93,185,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6722","Acerv_evm.TU.Segkk3979_pilon.5",103,36,95,250,162,249,57,72,79,142,54,42,83,116,16,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6723","Acerv_evm.TU.Segkk3979_pilon.7",220,0,407,396,141,222,153,191,441,476,119,146,100,218,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6724","Acerv_evm.TU.Segkk398_pilon.1",36,0,11,5,19,36,14,17,8,11,7,12,14,32,8,"Segkk398_pilon",94,2199,2105,NA,NA,NA,NA,NA,NA,NA
"6725","Acerv_evm.TU.Segkk398_pilon.2",26,0,14,7,19,38,16,17,12,19,9,11,15,29,9,"Segkk398_pilon",3534,8277,4743,NA,NA,NA,NA,NA,NA,NA
"6726","Acerv_evm.TU.Segkk3980_pilon.11",384,0,769,763,212,424,265,268,763,1011,217,253,188,436,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6727","Acerv_evm.TU.Segkk3980_pilon.16",39,0,56,109,33,51,43,25,88,95,24,45,25,55,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6728","Acerv_evm.TU.Segkk3980_pilon.18",81,0,70,89,34,117,43,46,89,143,30,21,40,70,11,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6729","Acerv_evm.TU.Segkk3980_pilon.19",171,8,312,190,128,232,96,67,132,223,36,50,73,175,38,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6730","Acerv_evm.TU.Segkk3980_pilon.22",146,5,286,268,99,183,96,92,185,294,74,67,70,152,43,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6731","Acerv_evm.TU.Segkk3980_pilon.25",422,0,842,804,294,519,269,584,913,1161,313,321,259,511,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6732","Acerv_evm.TU.Segkk3980_pilon.3",3892,85,9346,7223,2917,5549,2583,2982,6112,9544,2110,2589,2200,5397,1468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6733","Acerv_evm.TU.Segkk3980_pilon.4",712,0,1388,869,450,648,475,499,1350,1571,411,440,337,940,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6734","Acerv_evm.TU.Segkk3980_pilon.9",92,0,163,140,38,91,52,43,103,177,30,34,33,99,35,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6735","Acerv_evm.TU.Segkk3981_pilon.1",1430,0,2905,1680,1030,1741,792,994,2265,3229,571,555,805,1626,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6736","Acerv_evm.TU.Segkk3981_pilon.7",1095,0,2487,1857,891,1542,680,849,2034,2759,587,530,613,1423,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6737","Acerv_evm.TU.Segkk3981_pilon.8",340,0,616,522,243,369,196,253,535,674,186,168,123,414,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6738","Acerv_evm.TU.Segkk3982_pilon.2",410,6,771,638,239,367,223,327,739,987,179,292,154,418,150,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6739","Acerv_evm.TU.Segkk3982_pilon.3",108,0,221,261,78,143,89,109,244,349,106,94,57,165,61,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6740","Acerv_evm.TU.Segkk3982_pilon.5",75,0,142,163,39,84,56,59,175,177,41,59,31,87,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6741","Acerv_evm.TU.Segkk3983_pilon.1",23,0,69,52,22,25,21,50,91,142,27,30,13,39,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6742","Acerv_evm.TU.Segkk3983_pilon.20",448,0,896,859,314,582,291,337,642,891,196,297,213,682,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6743","Acerv_evm.TU.Segkk3984_pilon.3",278,0,435,2127,143,1062,161,150,181,277,87,54,66,206,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6744","Acerv_evm.TU.Segkk3985_pilon.1",308,0,528,646,307,485,211,249,527,445,130,184,169,331,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6745","Acerv_evm.TU.Segkk3985_pilon.7",39,0,82,50,25,54,24,21,44,74,20,16,25,41,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6746","Acerv_evm.TU.Segkk3986_pilon.1",351,0,796,546,228,357,264,255,562,523,172,348,118,297,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6747","Acerv_evm.TU.Segkk3986_pilon.10",110,0,189,200,88,95,117,152,324,315,106,124,46,128,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6748","Acerv_evm.TU.Segkk3986_pilon.12",155,0,312,304,101,153,105,144,288,368,89,105,69,191,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6749","Acerv_evm.TU.Segkk3986_pilon.13",37,0,87,91,24,39,29,32,77,89,27,55,15,32,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6750","Acerv_evm.TU.Segkk3986_pilon.15",310,0,601,665,181,315,199,221,723,983,165,154,132,307,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6751","Acerv_evm.TU.Segkk3986_pilon.2",659,39,1021,1096,381,750,416,409,911,1041,293,412,286,742,254,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6752","Acerv_evm.TU.Segkk3986_pilon.4",1292,0,2801,2439,1151,1804,969,1016,2169,3651,799,800,803,2203,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6753","Acerv_evm.TU.Segkk3986_pilon.5",441,0,798,524,302,523,186,165,274,592,84,74,219,484,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6754","Acerv_evm.TU.Segkk3986_pilon.6",888,0,1588,1484,571,1073,511,600,1217,1731,396,410,467,950,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6755","Acerv_evm.TU.Segkk3986_pilon.9",48,0,91,122,29,49,29,40,152,147,35,41,27,66,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6756","Acerv_evm.TU.Segkk3987_pilon.1",18,0,33,40,11,29,14,15,48,44,16,13,10,25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6757","Acerv_evm.TU.Segkk3987_pilon.10",137,0,193,193,82,129,86,86,200,272,91,101,50,156,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6758","Acerv_evm.TU.Segkk3987_pilon.12",474,0,1019,958,331,548,359,419,805,1112,292,390,207,541,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6759","Acerv_evm.TU.Segkk3987_pilon.13",19,0,42,46,14,24,21,5,19,47,11,22,10,24,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6760","Acerv_evm.TU.Segkk3987_pilon.16",1060,0,2110,1447,800,1217,578,580,1123,1796,367,468,556,1285,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6761","Acerv_evm.TU.Segkk3987_pilon.17",353,2,649,575,168,286,186,284,835,1137,196,145,151,339,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6762","Acerv_evm.TU.Segkk3987_pilon.2",573,0,1241,971,440,714,524,604,1151,1327,351,420,374,817,287,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6763","Acerv_evm.TU.Segkk3987_pilon.21",228,0,471,429,146,270,143,198,481,602,142,135,116,253,78,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6764","Acerv_evm.TU.Segkk3987_pilon.23",411,0,752,705,322,517,301,371,673,889,211,282,340,632,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6765","Acerv_evm.TU.Segkk3987_pilon.4",31,0,69,91,15,54,23,16,42,49,0,20,6,28,10,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6766","Acerv_evm.TU.Segkk3987_pilon.5",37,0,72,42,11,32,15,13,30,41,14,24,0,26,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6767","Acerv_evm.TU.Segkk3987_pilon.6",498,0,816,1049,521,862,359,605,846,1169,274,131,431,790,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6768","Acerv_evm.TU.Segkk3987_pilon.9",175,1,295,248,87,180,90,101,209,306,79,36,60,182,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6769","Acerv_evm.TU.Segkk399_pilon.3",254,0,594,558,204,302,202,366,820,1023,274,234,146,317,109,"Segkk399_pilon",12243,23200,10957,NA,NA,NA,NA,NA,NA,NA
"6770","Acerv_evm.TU.Segkk399_pilon.5",32,0,49,85,23,39,27,253,492,687,257,31,18,47,15,"Segkk399_pilon",33173,42176,9003,NA,NA,NA,NA,NA,NA,NA
"6771","Acerv_evm.TU.Segkk3990_pilon.10",58,0,98,70,27,57,42,50,122,103,27,24,19,55,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6772","Acerv_evm.TU.Segkk3990_pilon.11",1111,0,2296,1820,992,1570,801,788,1655,2199,484,659,825,1996,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6773","Acerv_evm.TU.Segkk3990_pilon.12",370,3,727,467,219,320,243,108,376,276,122,311,98,335,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6774","Acerv_evm.TU.Segkk3990_pilon.4",62,0,89,96,31,51,36,18,76,122,21,23,19,49,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6775","Acerv_evm.TU.Segkk3990_pilon.5",128,0,274,254,73,130,92,104,352,403,86,99,44,179,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6776","Acerv_evm.TU.Segkk3990_pilon.6",288,0,733,236,136,186,214,57,325,170,46,256,58,263,122,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6777","Acerv_evm.TU.Segkk3990_pilon.8",938,0,1819,1459,757,1147,565,933,1545,2029,406,356,485,1005,260,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6778","Acerv_evm.TU.Segkk3991_pilon.1",322,0,849,381,354,481,167,144,328,888,133,76,100,673,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6779","Acerv_evm.TU.Segkk3991_pilon.2",853,39,1622,1607,550,1039,554,932,1762,2301,549,745,321,856,384,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6780","Acerv_evm.TU.Segkk3991_pilon.5",376,0,776,891,231,392,304,319,1246,1446,373,655,132,422,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6781","Acerv_evm.TU.Segkk3992_pilon.2",325,0,1080,696,259,350,297,207,490,662,157,360,153,492,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6782","Acerv_evm.TU.Segkk3992_pilon.3",536,0,1066,482,381,682,228,179,446,939,135,132,290,622,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6783","Acerv_evm.TU.Segkk3994_pilon.1",48,0,78,83,31,66,30,32,63,120,28,23,31,63,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6784","Acerv_evm.TU.Segkk3996_pilon.1",86,0,62,67,89,149,65,92,41,39,65,88,49,117,28,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6785","Acerv_evm.TU.Segkk3996_pilon.4",29,1,18,33,16,25,8,11,12,10,9,12,18,20,3,NA,NA,NA,NA,"GO:0005515",0.0420731648475385,0.980675075121184,13,1488,"protein binding","MF"
"6786","Acerv_evm.TU.Segkk3998_pilon.1",83,0,156,156,66,126,52,16,46,66,14,51,49,99,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6787","Acerv_evm.TU.Segkk3998_pilon.10",866,0,2200,1350,500,854,495,515,1871,2333,373,334,333,1026,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6788","Acerv_evm.TU.Segkk3998_pilon.11",275,0,374,248,167,257,163,173,289,333,122,119,90,352,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
