,gene_id,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,X19_T33_Ac_WK,X25_ctl1_Ac_GF_1,X27_ctl2_Ac_YG_1,X31_T22_Ac_UV,X35_T43_Ac_MT,X37_T13_Ac_ML,X38_T23_Ac_IN,X41_ctl3_Ac_RN_1,X47_T31_Ac_JB,X52_T11_Ac_II,X53_T21_Ac_NH,X54_T42_Ac_JQ,X57_T32_Ac_NM,length,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Treatment_Compare
267,Acerv_evm.model.Segkk20_pilon.1,GO:0043282,0.021408568,1,1,1,pharyngeal muscle development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
271,Acerv_evm.model.Segkk20_pilon.1,GO:0030878,0.00463762,0.999897479,2,5,thyroid gland development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
275,Acerv_evm.model.Segkk20_pilon.1,GO:0003337,0.021408568,1,1,1,mesenchymal to epithelial transition involved in metanephros morphogenesis,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
279,Acerv_evm.model.Segkk20_pilon.1,GO:0097168,0.021408568,1,1,1,mesenchymal stem cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
283,Acerv_evm.model.Segkk20_pilon.1,GO:0045596,0.030148793,0.997702214,2,12,negative regulation of cell differentiation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
287,Acerv_evm.model.Segkk20_pilon.1,GO:0072161,0.021408568,1,1,1,mesenchymal cell differentiation involved in kidney development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
291,Acerv_evm.model.Segkk20_pilon.1,GO:0048935,0.042367032,0.999543631,1,2,peripheral nervous system neuron development,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
295,Acerv_evm.model.Segkk20_pilon.1,GO:0032330,0.042396549,0.999542988,1,2,regulation of chondrocyte differentiation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
299,Acerv_evm.model.Segkk20_pilon.1,GO:0014857,0.021408568,1,1,1,regulation of skeletal muscle cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
303,Acerv_evm.model.Segkk20_pilon.1,GO:0072137,0.042303313,0.999545018,1,2,condensed mesenchymal cell proliferation,BP,199,849,693,131,240,115,144,644,123,148,88,234,55,2294,212.1092734,1.120741572,0.195331601,5.737635713,9.60E-09,5.43E-06,CvsT2
55,Acerv_evm.model.Segkk1732_pilon.65,GO:0005794,0.03647959,0.986181142,8,161,Golgi apparatus,CC,33,151,104,19,38,25,27,100,16,33,13,47,12,1860,36.47636602,1.121450192,0.311721442,3.597603633,0.000321163,0.026158834,CvsT2
318,Acerv_evm.model.Segkk2119_pilon.10,GO:0005543,0.001147086,0.999912368,4,21,phospholipid binding,MF,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.170245445,0.282248923,4.146146722,3.38E-05,0.00470295,CvsT2
320,Acerv_evm.model.Segkk2119_pilon.10,GO:0045444,0.043494567,0.995870775,2,14,fat cell differentiation,BP,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.170245445,0.282248923,4.146146722,3.38E-05,0.00470295,CvsT2
322,Acerv_evm.model.Segkk2119_pilon.10,GO:0016055,0.04168485,0.996169135,2,13,Wnt signaling pathway,BP,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.170245445,0.282248923,4.146146722,3.38E-05,0.00470295,CvsT2
324,Acerv_evm.model.Segkk2119_pilon.10,GO:0062063,0.030458925,1,1,1,BBSome binding,MF,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.170245445,0.282248923,4.146146722,3.38E-05,0.00470295,CvsT2
326,Acerv_evm.model.Segkk2119_pilon.10,GO:0033339,0.030458925,1,1,1,pectoral fin development,BP,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.170245445,0.282248923,4.146146722,3.38E-05,0.00470295,CvsT2
328,Acerv_evm.model.Segkk2119_pilon.10,GO:1903445,0.030458925,1,1,1,protein transport from ciliary membrane to plasma membrane,BP,68,156,149,29,54,22,34,159,38,35,13,49,25,414,50.52616569,1.170245445,0.282248923,4.146146722,3.38E-05,0.00470295,CvsT2
984,Acerv_evm.model.Segkk984_pilon.10,GO:0045294,0.048708753,0.999394789,1,2,alpha-catenin binding,MF,124,327,254,73,90,104,81,381,63,129,33,98,51,689,115.5148163,1.217256192,0.290528784,4.189795504,2.79E-05,0.006310753,CvsT4
986,Acerv_evm.model.Segkk984_pilon.10,GO:0070097,0.026197771,1,1,1,delta-catenin binding,MF,124,327,254,73,90,104,81,381,63,129,33,98,51,689,115.5148163,1.217256192,0.290528784,4.189795504,2.79E-05,0.006310753,CvsT4
988,Acerv_evm.model.Segkk984_pilon.10,GO:0005001,0.026197771,1,1,1,transmembrane receptor protein tyrosine phosphatase activity,MF,124,327,254,73,90,104,81,381,63,129,33,98,51,689,115.5148163,1.217256192,0.290528784,4.189795504,2.79E-05,0.006310753,CvsT4
990,Acerv_evm.model.Segkk984_pilon.10,GO:1904893,0.026197771,1,1,1,negative regulation of receptor signaling pathway via STAT,BP,124,327,254,73,90,104,81,381,63,129,33,98,51,689,115.5148163,1.217256192,0.290528784,4.189795504,2.79E-05,0.006310753,CvsT4
552,Acerv_evm.model.Segkk3209_pilon.11,GO:0042595,0.023199075,1,1,1,behavioral response to starvation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
553,Acerv_evm.model.Segkk3209_pilon.11,GO:1901416,0.023199075,1,1,1,regulation of response to ethanol,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
554,Acerv_evm.model.Segkk3209_pilon.11,GO:0035098,0.007984054,0.99974569,2,6,ESC/E(Z) complex,CC,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
555,Acerv_evm.model.Segkk3209_pilon.11,GO:0035358,0.023199075,1,1,1,regulation of peroxisome proliferator activated receptor signaling pathway,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
556,Acerv_evm.model.Segkk3209_pilon.11,GO:1904644,0.023199075,1,1,1,cellular response to curcumin,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
557,Acerv_evm.model.Segkk3209_pilon.11,GO:0010875,0.001812239,0.999984883,2,3,positive regulation of cholesterol efflux,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
558,Acerv_evm.model.Segkk3209_pilon.11,GO:0051574,0.023199075,1,1,1,positive regulation of histone H3-K9 methylation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
559,Acerv_evm.model.Segkk3209_pilon.11,GO:2000111,0.023199075,1,1,1,positive regulation of macrophage apoptotic process,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
560,Acerv_evm.model.Segkk3209_pilon.11,GO:0032088,0.015181716,0.99829108,3,22,negative regulation of NF-kappaB transcription factor activity,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
561,Acerv_evm.model.Segkk3209_pilon.11,GO:1904648,0.023199075,1,1,1,cellular response to rotenone,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
562,Acerv_evm.model.Segkk3209_pilon.11,GO:0070857,0.043317952,0.999522679,1,2,regulation of bile acid biosynthetic process,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
563,Acerv_evm.model.Segkk3209_pilon.11,GO:1904373,0.023199075,1,1,1,response to kainic acid,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
564,Acerv_evm.model.Segkk3209_pilon.11,GO:2000655,0.023199075,1,1,1,negative regulation of cellular response to testosterone stimulus,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
565,Acerv_evm.model.Segkk3209_pilon.11,GO:0014858,0.023199075,1,1,1,positive regulation of skeletal muscle cell proliferation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
566,Acerv_evm.model.Segkk3209_pilon.11,GO:0010883,0.04520816,0.999479603,1,2,regulation of lipid storage,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
567,Acerv_evm.model.Segkk3209_pilon.11,GO:1904638,0.023199075,1,1,1,response to resveratrol,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
568,Acerv_evm.model.Segkk3209_pilon.11,GO:2000774,0.023199075,1,1,1,positive regulation of cellular senescence,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
569,Acerv_evm.model.Segkk3209_pilon.11,GO:0090312,0.023199075,1,1,1,positive regulation of protein deacetylation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
570,Acerv_evm.model.Segkk3209_pilon.11,GO:0090400,0.023199075,1,1,1,stress-induced premature senescence,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
571,Acerv_evm.model.Segkk3209_pilon.11,GO:0046969,0.023199075,1,1,1,NAD-dependent histone deacetylase activity (H3-K9 specific),MF,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
572,Acerv_evm.model.Segkk3209_pilon.11,GO:0034983,0.044116784,0.999504707,1,2,peptidyl-lysine deacetylation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
573,Acerv_evm.model.Segkk3209_pilon.11,GO:0000183,0.044079209,0.99950556,1,2,rDNA heterochromatin assembly,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
574,Acerv_evm.model.Segkk3209_pilon.11,GO:2000481,0.023199075,1,1,1,positive regulation of cAMP-dependent protein kinase activity,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
575,Acerv_evm.model.Segkk3209_pilon.11,GO:0045944,0.034163324,0.987224451,8,159,positive regulation of transcription by RNA polymerase II,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
576,Acerv_evm.model.Segkk3209_pilon.11,GO:0071441,0.023199075,1,1,1,negative regulation of histone H3-K14 acetylation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
577,Acerv_evm.model.Segkk3209_pilon.11,GO:0051097,0.023199075,1,1,1,negative regulation of helicase activity,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
578,Acerv_evm.model.Segkk3209_pilon.11,GO:0010046,0.023199075,1,1,1,response to mycotoxin,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
579,Acerv_evm.model.Segkk3209_pilon.11,GO:2000614,0.023199075,1,1,1,positive regulation of thyroid-stimulating hormone secretion,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
580,Acerv_evm.model.Segkk3209_pilon.11,GO:0071356,0.005725533,0.999562969,3,17,cellular response to tumor necrosis factor,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
581,Acerv_evm.model.Segkk3209_pilon.11,GO:0000720,0.023199075,1,1,1,pyrimidine dimer repair by nucleotide-excision repair,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
582,Acerv_evm.model.Segkk3209_pilon.11,GO:0035356,0.023199075,1,1,1,cellular triglyceride homeostasis,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
583,Acerv_evm.model.Segkk3209_pilon.11,GO:1902166,0.023199075,1,1,1,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
584,Acerv_evm.model.Segkk3209_pilon.11,GO:0009267,0.045587819,0.995523913,2,15,cellular response to starvation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
585,Acerv_evm.model.Segkk3209_pilon.11,GO:0006642,0.023199075,1,1,1,triglyceride mobilization,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
586,Acerv_evm.model.Segkk3209_pilon.11,GO:0060125,0.048778735,0.999393027,1,2,negative regulation of growth hormone secretion,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
587,Acerv_evm.model.Segkk3209_pilon.11,GO:0033553,0.044114003,0.99950477,1,2,rDNA heterochromatin,CC,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
588,Acerv_evm.model.Segkk3209_pilon.11,GO:2000619,0.045177814,0.99948031,1,2,negative regulation of histone H4-K16 acetylation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
589,Acerv_evm.model.Segkk3209_pilon.11,GO:0002821,0.023199075,1,1,1,positive regulation of adaptive immune response,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
590,Acerv_evm.model.Segkk3209_pilon.11,GO:0045348,0.045286654,0.999477773,1,2,positive regulation of MHC class II biosynthetic process,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
591,Acerv_evm.model.Segkk3209_pilon.11,GO:1902176,0.044108662,0.999504891,1,2,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
592,Acerv_evm.model.Segkk3209_pilon.11,GO:0001938,0.020910948,0.998728953,2,10,positive regulation of endothelial cell proliferation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
593,Acerv_evm.model.Segkk3209_pilon.11,GO:1904179,0.023199075,1,1,1,positive regulation of adipose tissue development,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
594,Acerv_evm.model.Segkk3209_pilon.11,GO:0034391,0.023199075,1,1,1,regulation of smooth muscle cell apoptotic process,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
595,Acerv_evm.model.Segkk3209_pilon.11,GO:0032071,0.023199075,1,1,1,regulation of endodeoxyribonuclease activity,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
596,Acerv_evm.model.Segkk3209_pilon.11,GO:0061051,0.046858676,0.99944043,1,2,positive regulation of cell growth involved in cardiac muscle cell development,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
597,Acerv_evm.model.Segkk3209_pilon.11,GO:0051152,0.023199075,1,1,1,positive regulation of smooth muscle cell differentiation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
598,Acerv_evm.model.Segkk3209_pilon.11,GO:0050872,0.023199075,1,1,1,white fat cell differentiation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
599,Acerv_evm.model.Segkk3209_pilon.11,GO:1900113,0.042755269,0.999535135,1,2,negative regulation of histone H3-K9 trimethylation,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
600,Acerv_evm.model.Segkk3209_pilon.11,GO:0060907,0.023199075,1,1,1,positive regulation of macrophage cytokine production,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
601,Acerv_evm.model.Segkk3209_pilon.11,GO:1990254,0.023199075,1,1,1,keratin filament binding,MF,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
602,Acerv_evm.model.Segkk3209_pilon.11,GO:0031393,0.023199075,1,1,1,negative regulation of prostaglandin biosynthetic process,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
603,Acerv_evm.model.Segkk3209_pilon.11,GO:0030308,0.023418679,0.996840132,3,27,negative regulation of cell growth,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
604,Acerv_evm.model.Segkk3209_pilon.11,GO:0043518,0.047219471,0.999431674,1,2,"negative regulation of DNA damage response, signal transduction by p53 class mediator",BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
605,Acerv_evm.model.Segkk3209_pilon.11,GO:0006346,0.044113717,0.999504776,1,2,DNA methylation-dependent heterochromatin assembly,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
606,Acerv_evm.model.Segkk3209_pilon.11,GO:0043422,0.00310528,0.999951853,2,4,protein kinase B binding,MF,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
607,Acerv_evm.model.Segkk3209_pilon.11,GO:0070403,0.004704611,0.999895223,2,5,NAD+ binding,MF,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
608,Acerv_evm.model.Segkk3209_pilon.11,GO:0071303,0.023199075,1,1,1,cellular response to vitamin B3,BP,95,227,141,37,80,49,26,197,34,59,22,90,41,978,68.72667436,1.258191844,0.306334265,4.107251411,4.00E-05,0.005323492,CvsT2
796,Acerv_evm.model.Segkk3453_pilon.14,GO:0010305,0.030716833,1,1,1,leaf vascular tissue pattern formation,BP,96,226,210,37,74,46,34,187,28,35,17,38,26,399,61.45976883,1.325693825,0.346001737,3.831465806,0.000127382,0.019991259,CvsT4
798,Acerv_evm.model.Segkk3453_pilon.14,GO:0009933,0.030716833,1,1,1,meristem structural organization,BP,96,226,210,37,74,46,34,187,28,35,17,38,26,399,61.45976883,1.325693825,0.346001737,3.831465806,0.000127382,0.019991259,CvsT4
800,Acerv_evm.model.Segkk3453_pilon.14,GO:0010082,0.030716833,1,1,1,regulation of root meristem growth,BP,96,226,210,37,74,46,34,187,28,35,17,38,26,399,61.45976883,1.325693825,0.346001737,3.831465806,0.000127382,0.019991259,CvsT4
802,Acerv_evm.model.Segkk3453_pilon.14,GO:0048443,0.030716833,1,1,1,stamen development,BP,96,226,210,37,74,46,34,187,28,35,17,38,26,399,61.45976883,1.325693825,0.346001737,3.831465806,0.000127382,0.019991259,CvsT4
804,Acerv_evm.model.Segkk3453_pilon.14,GO:0000398,0.034957595,0.994443688,3,31,"mRNA splicing, via spliceosome",BP,96,226,210,37,74,46,34,187,28,35,17,38,26,399,61.45976883,1.325693825,0.346001737,3.831465806,0.000127382,0.019991259,CvsT4
806,Acerv_evm.model.Segkk3453_pilon.14,GO:0048440,0.030716833,1,1,1,carpel development,BP,96,226,210,37,74,46,34,187,28,35,17,38,26,399,61.45976883,1.325693825,0.346001737,3.831465806,0.000127382,0.019991259,CvsT4
808,Acerv_evm.model.Segkk3453_pilon.14,GO:0010358,0.030716833,1,1,1,leaf shaping,BP,96,226,210,37,74,46,34,187,28,35,17,38,26,399,61.45976883,1.325693825,0.346001737,3.831465806,0.000127382,0.019991259,CvsT4
